district,year,month,rainfall,season
Nizamabad,2023.0,8.0,0.0,Kharif
Nizamabad,2023.0,9.0,0.0,Kharif
Nizamabad,2023.0,10.0,0.0,Rabi
Nizamabad,2023.0,11.0,0.0,Rabi
Nizamabad,2023.0,12.0,0.0,Rabi
Peddapalli,2023.0,1.0,0.0,Rabi
Peddapalli,2023.0,3.0,0.0,Zaid
Peddapalli,2023.0,4.0,0.0,Zaid
Peddapalli,2023.0,5.0,25.7,Zaid
Peddapalli,2023.0,6.0,1.1,Kharif
Peddapalli,2023.0,7.0,0.0,Kharif
Peddapalli,2023.0,8.0,0.0,Kharif
Peddapalli,2023.0,9.0,0.0,Kharif
Peddapalli,2023.0,10.0,0.0,Rabi
Peddapalli,2023.0,11.0,0.0,Rabi
Peddapalli,2023.0,12.0,0.0,Rabi
Rajanna Sircilla,2023.0,1.0,0.0,Rabi
Rajanna Sircilla,2023.0,3.0,0.0,Zaid
Rajanna Sircilla,2023.0,4.0,0.0,Zaid
Rajanna Sircilla,2023.0,5.0,0.0,Zaid
Rajanna Sircilla,2023.0,6.0,0.4,Kharif
Rajanna Sircilla,2023.0,7.0,0.0,Kharif
Rajanna Sircilla,2023.0,8.0,0.0,Kharif
Rajanna Sircilla,2023.0,9.0,0.0,Kharif
Rajanna Sircilla,2023.0,10.0,0.0,Rabi
Rajanna Sircilla,2023.0,11.0,0.0,Rabi
Rajanna Sircilla,2023.0,12.0,0.0,Rabi
Rangareddy,2023.0,1.0,0.1,Rabi
Rangareddy,2023.0,3.0,0.0,Zaid
Rangareddy,2023.0,4.0,0.0,Zaid
Rangareddy,2023.0,5.0,0.0,Zaid
Rangareddy,2023.0,6.0,7.3,Kharif
Rangareddy,2023.0,7.0,8.5,Kharif
Rangareddy,2023.0,8.0,0.0,Kharif
Rangareddy,2023.0,9.0,0.0,Kharif
Rangareddy,2023.0,10.0,0.0,Rabi
Rangareddy,2023.0,11.0,0.0,Rabi
Rangareddy,2023.0,12.0,0.0,Rabi
Sangareddy,2023.0,1.0,24.3,Rabi
Sangareddy,2023.0,3.0,0.0,Zaid
Sangareddy,2023.0,4.0,0.0,Zaid
Sangareddy,2023.0,5.0,0.0,Zaid
Sangareddy,2023.0,6.0,0.0,Kharif
Sangareddy,2023.0,7.0,0.0,Kharif
Sangareddy,2023.0,8.0,0.0,Kharif
Sangareddy,2023.0,9.0,0.0,Kharif
Sangareddy,2023.0,10.0,0.0,Rabi
Sangareddy,2023.0,11.0,0.0,Rabi
Sangareddy,2023.0,12.0,0.0,Rabi
Siddipet,2023.0,1.0,0.0,Rabi
Siddipet,2023.0,3.0,0.0,Zaid
Siddipet,2023.0,4.0,0.0,Zaid
Siddipet,2023.0,5.0,0.0,Zaid
Siddipet,2023.0,6.0,0.2,Kharif
Siddipet,2023.0,7.0,0.0,Kharif
Siddipet,2023.0,8.0,0.0,Kharif
Siddipet,2023.0,9.0,0.0,Kharif
Siddipet,2023.0,10.0,0.0,Rabi
Siddipet,2023.0,11.0,0.0,Rabi
Siddipet,2023.0,12.0,0.0,Rabi
Suryapet,2023.0,1.0,0.0,Rabi
Suryapet,2023.0,3.0,0.0,Zaid
Suryapet,2023.0,4.0,0.0,Zaid
Suryapet,2023.0,5.0,0.0,Zaid
Suryapet,2023.0,6.0,37.1,Kharif
Suryapet,2023.0,7.0,0.6,Kharif
Suryapet,2023.0,8.0,0.0,Kharif
Suryapet,2023.0,9.0,0.0,Kharif
Suryapet,2023.0,10.0,0.0,Rabi
Suryapet,2023.0,11.0,0.0,Rabi
Suryapet,2023.0,12.0,0.0,Rabi
Vikarabad,2023.0,1.0,0.0,Rabi
Vikarabad,2023.0,3.0,0.0,Zaid
Vikarabad,2023.0,4.0,0.0,Zaid
Vikarabad,2023.0,5.0,0.0,Zaid
Vikarabad,2023.0,6.0,1.4,Kharif
Vikarabad,2023.0,7.0,0.0,Kharif
Vikarabad,2023.0,8.0,0.0,Kharif
Vikarabad,2023.0,9.0,0.0,Kharif
Vikarabad,2023.0,10.0,0.0,Rabi
Vikarabad,2023.0,11.0,0.0,Rabi
Vikarabad,2023.0,12.0,0.0,Rabi
Wanaparthy,2023.0,1.0,0.0,Rabi
Wanaparthy,2023.0,3.0,0.0,Zaid
Wanaparthy,2023.0,4.0,0.0,Zaid
Wanaparthy,2023.0,5.0,0.0,Zaid
Wanaparthy,2023.0,6.0,0.0,Kharif
Wanaparthy,2023.0,7.0,0.0,Kharif
Wanaparthy,2023.0,8.0,0.0,Kharif
Wanaparthy,2023.0,9.0,0.0,Kharif
Wanaparthy,2023.0,10.0,0.0,Rabi
Wanaparthy,2023.0,11.0,0.0,Rabi
Wanaparthy,2023.0,12.0,0.0,Rabi
Warangal,2023.0,1.0,0.0,Rabi
Warangal,2023.0,3.0,0.0,Zaid
Warangal,2023.0,4.0,0.0,Zaid
Warangal,2023.0,5.0,0.0,Zaid
Warangal,2023.0,6.0,18.3,Kharif
Warangal,2023.0,7.0,0.0,Kharif
Warangal,2023.0,8.0,0.0,Kharif
Warangal,2023.0,9.0,0.0,Kharif
Warangal,2023.0,10.0,0.0,Rabi
Warangal,2023.0,11.0,0.0,Rabi
Warangal,2023.0,12.0,0.0,Rabi
Yadadri Bhuvanagiri,2023.0,1.0,0.0,Rabi
Yadadri Bhuvanagiri,2023.0,3.0,0.0,Zaid
Yadadri Bhuvanagiri,2023.0,4.0,0.0,Zaid
Yadadri Bhuvanagiri,2023.0,5.0,0.0,Zaid
Yadadri Bhuvanagiri,2023.0,6.0,74.7,Kharif
Yadadri Bhuvanagiri,2023.0,7.0,9.4,Kharif
Yadadri Bhuvanagiri,2023.0,8.0,0.5,Kharif
Yadadri Bhuvanagiri,2023.0,9.0,0.0,Kharif
Yadadri Bhuvanagiri,2023.0,10.0,0.0,Rabi
Yadadri Bhuvanagiri,2023.0,11.0,0.0,Rabi
Yadadri Bhuvanagiri,2023.0,12.0,0.0,Rabi
Adilabad,2024.0,1.0,2.7,Rabi
Bhadradri Kothagudem,2024.0,1.0,4.6,Rabi
Hanumakonda,2024.0,1.0,4.5,Rabi
Hyderabad,2024.0,1.0,1.2,Rabi
Jagtial,2024.0,1.0,0.0,Rabi
Jangaon,2024.0,1.0,0.0,Rabi
Jayashankar,2024.0,1.0,0.2,Rabi
Jogulamba Gadwal,2024.0,1.0,0.0,Rabi
Kamareddy,2024.0,1.0,0.0,Rabi
Karimnagar,2024.0,1.0,0.8,Rabi
Khammam,2024.0,1.0,0.0,Rabi
Kumuram Bheem,2024.0,1.0,14.5,Rabi
Mahabubabad,2024.0,1.0,0.0,Rabi
Mahabubnagar,2024.0,1.0,0.0,Rabi
Mancherial,2024.0,1.0,0.2,Rabi
Medak,2024.0,1.0,0.1,Rabi
Medchal-Malkajgiri,2024.0,1.0,0.0,Rabi
Mulugu,2024.0,1.0,0.0,Rabi
Nagarkurnool,2024.0,1.0,0.0,Rabi
Nalgonda,2024.0,1.0,0.9,Rabi
Narayanpet,2024.0,1.0,0.0,Rabi
Nirmal,2024.0,1.0,0.0,Rabi
Nizamabad,2024.0,1.0,0.0,Rabi
Peddapalli,2024.0,1.0,0.0,Rabi
Rajanna Sircilla,2024.0,1.0,0.0,Rabi
Rangareddy,2024.0,1.0,0.4,Rabi
Sangareddy,2024.0,1.0,0.5,Rabi
Siddipet,2024.0,1.0,0.0,Rabi
Suryapet,2024.0,1.0,0.0,Rabi
Vikarabad,2024.0,1.0,0.0,Rabi
Wanaparthy,2024.0,1.0,0.0,Rabi
Warangal,2024.0,1.0,0.0,Rabi
Yadadri Bhuvanagiri,2024.0,1.0,0.39999999999999997,Rabi
Adilabad,2025.0,1.0,0.0,Rabi
Nalgonda,2025.0,1.0,4.5,Rabi
Adilabad,2023.0,7.0,12876.1,Kharif
Bhadradri Kothagudem,2023.0,7.0,13767.7,Kharif
Hanumakonda,2023.0,7.0,10123.6,Kharif
Hyderabad,2023.0,7.0,5560.1,Kharif
Jagtial,2023.0,7.0,13760.4,Kharif
Jangaon,2023.0,7.0,7145.4,Kharif
Jayashankar,2023.0,7.0,8880.8,Kharif
Jogulamba Gadwal,2023.0,7.0,2487.8,Kharif
Kamareddy,2023.0,7.0,13131.8,Kharif
Karimnagar,2023.0,7.0,10441.9,Kharif
Khammam,2023.0,7.0,8744.7,Kharif
Kumuram Bheem,2023.0,7.0,9042.1,Kharif
Mahabubabad,2023.0,7.0,10418.6,Kharif
Mahabubnagar,2023.0,7.0,4811.0,Kharif
Mancherial,2023.0,7.0,10057.3,Kharif
Medak,2023.0,7.0,10986.3,Kharif
Medchal-Malkajgiri,2023.0,7.0,5936.0,Kharif
Mulugu,2023.0,7.0,7013.900000000001,Kharif
Nagarkurnool,2023.0,7.0,3354.1,Kharif
Nalgonda,2023.0,7.0,4938.1,Kharif
Narayanpet,2023.0,7.0,3586.8,Kharif
Nirmal,2023.0,7.0,14647.6,Kharif
Nizamabad,2023.0,7.0,22488.4,Kharif
Peddapalli,2023.0,7.0,8899.6,Kharif
Rajanna Sircilla,2023.0,7.0,7946.0,Kharif
Rangareddy,2023.0,7.0,8307.3,Kharif
Sangareddy,2023.0,7.0,12265.6,Kharif
Siddipet,2023.0,7.0,13830.0,Kharif
Suryapet,2023.0,7.0,6639.3,Kharif
Vikarabad,2023.0,7.0,8707.9,Kharif
Wanaparthy,2023.0,7.0,3948.7,Kharif
Warangal,2023.0,7.0,10139.9,Kharif
Yadadri Bhuvanagiri,2023.0,7.0,5706.0,Kharif
Adilabad,2023.0,6.0,1561.8,Kharif
Bhadradri Kothagudem,2023.0,6.0,1719.7,Kharif
Hanumakonda,2023.0,6.0,582.6,Kharif
Hyderabad,2023.0,6.0,1042.3,Kharif
Jagtial,2023.0,6.0,863.2,Kharif
Jangaon,2023.0,6.0,990.2,Kharif
Jayashankar,2023.0,6.0,560.2,Kharif
Jogulamba Gadwal,2023.0,6.0,633.4,Kharif
Kamareddy,2023.0,6.0,1475.2,Kharif
Karimnagar,2023.0,6.0,541.5,Kharif
Khammam,2023.0,6.0,1000.8,Kharif
Kumuram Bheem,2023.0,6.0,1620.7,Kharif
Mahabubabad,2023.0,6.0,1383.1,Kharif
Mahabubnagar,2023.0,6.0,890.8,Kharif
Mancherial,2023.0,6.0,1379.3,Kharif
Medak,2023.0,6.0,2086.5,Kharif
Medchal-Malkajgiri,2023.0,6.0,1195.0,Kharif
Mulugu,2023.0,6.0,559.8,Kharif
Nagarkurnool,2023.0,6.0,1342.6,Kharif
Nalgonda,2023.0,6.0,2761.7,Kharif
Narayanpet,2023.0,6.0,939.0,Kharif
Nirmal,2023.0,6.0,1562.2,Kharif
Nizamabad,2023.0,6.0,2206.3,Kharif
Peddapalli,2023.0,6.0,593.7,Kharif
Rajanna Sircilla,2023.0,6.0,603.4,Kharif
Rangareddy,2023.0,6.0,2222.1,Kharif
Sangareddy,2023.0,6.0,2923.8,Kharif
Siddipet,2023.0,6.0,2006.0,Kharif
Suryapet,2023.0,6.0,1392.5,Kharif
Vikarabad,2023.0,6.0,1930.4,Kharif
Wanaparthy,2023.0,6.0,709.1,Kharif
Warangal,2023.0,6.0,862.6,Kharif
Yadadri Bhuvanagiri,2023.0,6.0,1423.0,Kharif
Adilabad,2023.0,3.0,289.1,Zaid
Bhadradri Kothagudem,2023.0,3.0,2180.6,Zaid
Hanumakonda,2023.0,3.0,753.5,Zaid
Hyderabad,2023.0,3.0,718.0,Zaid
Jagtial,2023.0,3.0,482.7,Zaid
Jangaon,2023.0,3.0,773.8,Zaid
Jayashankar,2023.0,3.0,491.59999999999997,Zaid
Jogulamba Gadwal,2023.0,3.0,262.0,Zaid
Kamareddy,2023.0,3.0,778.0,Zaid
Karimnagar,2023.0,3.0,985.0,Zaid
Khammam,2023.0,3.0,1224.8,Zaid
Kumuram Bheem,2023.0,3.0,341.6,Zaid
Mahabubabad,2023.0,3.0,1357.1,Zaid
Mahabubnagar,2023.0,3.0,588.4,Zaid
Mancherial,2023.0,3.0,402.9,Zaid
Medak,2023.0,3.0,855.3000000000001,Zaid
Medchal-Malkajgiri,2023.0,3.0,749.4,Zaid
Mulugu,2023.0,3.0,678.0,Zaid
Nagarkurnool,2023.0,3.0,282.0,Zaid
Nalgonda,2023.0,3.0,612.9,Zaid
Narayanpet,2023.0,3.0,221.2,Zaid
Nirmal,2023.0,3.0,248.70000000000002,Zaid
Nizamabad,2023.0,3.0,322.1,Zaid
Peddapalli,2023.0,3.0,709.0,Zaid
Rajanna Sircilla,2023.0,3.0,562.6,Zaid
Rangareddy,2023.0,3.0,1007.5,Zaid
Sangareddy,2023.0,3.0,1544.6,Zaid
Siddipet,2023.0,3.0,1167.9,Zaid
Suryapet,2023.0,3.0,532.9,Zaid
Vikarabad,2023.0,3.0,906.0,Zaid
Wanaparthy,2023.0,3.0,410.6,Zaid
Warangal,2023.0,3.0,946.1,Zaid
Yadadri Bhuvanagiri,2023.0,3.0,741.3,Zaid
Adilabad,2024.0,3.0,322.90000000000003,Zaid
Bhadradri Kothagudem,2024.0,3.0,5.3,Zaid
Hanumakonda,2024.0,3.0,22.5,Zaid
Hyderabad,2024.0,3.0,3.4000000000000004,Zaid
Jagtial,2024.0,3.0,47.7,Zaid
Jangaon,2024.0,3.0,5.5,Zaid
Jayashankar,2024.0,3.0,61.8,Zaid
Jogulamba Gadwal,2024.0,3.0,0.0,Zaid
Kamareddy,2024.0,3.0,560.5,Zaid
Karimnagar,2024.0,3.0,256.2,Zaid
Khammam,2024.0,3.0,2.8,Zaid
Kumuram Bheem,2024.0,3.0,268.90000000000003,Zaid
Mahabubabad,2024.0,3.0,11.3,Zaid
Mahabubnagar,2024.0,3.0,3.0,Zaid
Mancherial,2024.0,3.0,46.0,Zaid
Medak,2024.0,3.0,401.8,Zaid
Medchal-Malkajgiri,2024.0,3.0,2.6,Zaid
Mulugu,2024.0,3.0,29.4,Zaid
Nagarkurnool,2024.0,3.0,0.0,Zaid
Nalgonda,2024.0,3.0,5.7,Zaid
Narayanpet,2024.0,3.0,0.4,Zaid
Nirmal,2024.0,3.0,37.9,Zaid
Nizamabad,2024.0,3.0,361.2,Zaid
Peddapalli,2024.0,3.0,56.5,Zaid
Rajanna Sircilla,2024.0,3.0,333.5,Zaid
Rangareddy,2024.0,3.0,39.1,Zaid
Sangareddy,2024.0,3.0,325.4,Zaid
Siddipet,2024.0,3.0,298.2,Zaid
Suryapet,2024.0,3.0,1.3,Zaid
Vikarabad,2024.0,3.0,43.4,Zaid
Wanaparthy,2024.0,3.0,0.0,Zaid
Warangal,2024.0,3.0,15.6,Zaid
Yadadri Bhuvanagiri,2024.0,3.0,24.2,Zaid
Adilabad,2023.0,5.0,1220.7,Zaid
Bhadradri Kothagudem,2023.0,5.0,1819.3,Zaid
Hanumakonda,2023.0,5.0,1318.7,Zaid
Hyderabad,2023.0,5.0,1521.1,Zaid
Jagtial,2023.0,5.0,1552.7,Zaid
Jangaon,2023.0,5.0,1086.5,Zaid
Jayashankar,2023.0,5.0,713.8,Zaid
Jogulamba Gadwal,2023.0,5.0,802.5,Zaid
Kamareddy,2023.0,5.0,1840.4,Zaid
Karimnagar,2023.0,5.0,1175.7,Zaid
Khammam,2023.0,5.0,1528.7,Zaid
Kumuram Bheem,2023.0,5.0,1010.0,Zaid
Mahabubabad,2023.0,5.0,996.3,Zaid
Mahabubnagar,2023.0,5.0,531.3,Zaid
Mancherial,2023.0,5.0,1394.0,Zaid
Medak,2023.0,5.0,1199.8,Zaid
Medchal-Malkajgiri,2023.0,5.0,1125.5,Zaid
Mulugu,2023.0,5.0,420.0,Zaid
Nagarkurnool,2023.0,5.0,1151.7,Zaid
Nalgonda,2023.0,5.0,2110.8,Zaid
Narayanpet,2023.0,5.0,345.0,Zaid
Nirmal,2023.0,5.0,808.6,Zaid
Nizamabad,2023.0,5.0,2234.4,Zaid
Peddapalli,2023.0,5.0,1059.8,Zaid
Rajanna Sircilla,2023.0,5.0,969.1,Zaid
Rangareddy,2023.0,5.0,1601.0,Zaid
Sangareddy,2023.0,5.0,1923.8,Zaid
Siddipet,2023.0,5.0,1303.3,Zaid
Suryapet,2023.0,5.0,1083.0,Zaid
Vikarabad,2023.0,5.0,974.0,Zaid
Wanaparthy,2023.0,5.0,1170.1,Zaid
Warangal,2023.0,5.0,1213.4,Zaid
Yadadri Bhuvanagiri,2023.0,5.0,1246.4,Zaid
Adilabad,2023.0,11.0,594.6,Rabi
Bhadradri Kothagudem,2023.0,11.0,732.9,Rabi
Hanumakonda,2023.0,11.0,230.4,Rabi
Hyderabad,2023.0,11.0,314.0,Rabi
Jagtial,2023.0,11.0,66.0,Rabi
Jangaon,2023.0,11.0,197.5,Rabi
Jayashankar,2023.0,11.0,114.9,Rabi
Jogulamba Gadwal,2023.0,11.0,223.2,Rabi
Kamareddy,2023.0,11.0,494.0,Rabi
Karimnagar,2023.0,11.0,76.5,Rabi
Khammam,2023.0,11.0,541.0,Rabi
Kumuram Bheem,2023.0,11.0,129.1,Rabi
Mahabubabad,2023.0,11.0,565.3,Rabi
Mahabubnagar,2023.0,11.0,214.5,Rabi
Mancherial,2023.0,11.0,87.60000000000001,Rabi
Medak,2023.0,11.0,590.5,Rabi
Medchal-Malkajgiri,2023.0,11.0,263.3,Rabi
Mulugu,2023.0,11.0,228.1,Rabi
Nagarkurnool,2023.0,11.0,118.3,Rabi
Nalgonda,2023.0,11.0,1061.9,Rabi
Narayanpet,2023.0,11.0,84.8,Rabi
Nirmal,2023.0,11.0,641.4,Rabi
Nizamabad,2023.0,11.0,952.6,Rabi
Peddapalli,2023.0,11.0,15.1,Rabi
Rajanna Sircilla,2023.0,11.0,93.4,Rabi
Rangareddy,2023.0,11.0,498.1,Rabi
Sangareddy,2023.0,11.0,924.7,Rabi
Siddipet,2023.0,11.0,269.0,Rabi
Suryapet,2023.0,11.0,791.1,Rabi
Vikarabad,2023.0,11.0,337.8,Rabi
Wanaparthy,2023.0,11.0,202.0,Rabi
Warangal,2023.0,11.0,256.7,Rabi
Yadadri Bhuvanagiri,2023.0,11.0,492.8,Rabi
Adilabad,2023.0,10.0,166.7,Rabi
Bhadradri Kothagudem,2023.0,10.0,265.1,Rabi
Hanumakonda,2023.0,10.0,55.8,Rabi
Hyderabad,2023.0,10.0,5.1,Rabi
Jagtial,2023.0,10.0,47.4,Rabi
Jangaon,2023.0,10.0,58.3,Rabi
Jayashankar,2023.0,10.0,114.4,Rabi
Jogulamba Gadwal,2023.0,10.0,3.6,Rabi
Kamareddy,2023.0,10.0,181.4,Rabi
Karimnagar,2023.0,10.0,81.0,Rabi
Khammam,2023.0,10.0,157.6,Rabi
Kumuram Bheem,2023.0,10.0,160.4,Rabi
Mahabubabad,2023.0,10.0,215.7,Rabi
Mahabubnagar,2023.0,10.0,60.5,Rabi
Mancherial,2023.0,10.0,114.9,Rabi
Medak,2023.0,10.0,15.3,Rabi
Medchal-Malkajgiri,2023.0,10.0,0.4,Rabi
Mulugu,2023.0,10.0,39.6,Rabi
Nagarkurnool,2023.0,10.0,261.2,Rabi
Nalgonda,2023.0,10.0,210.9,Rabi
Narayanpet,2023.0,10.0,136.5,Rabi
Nirmal,2023.0,10.0,27.5,Rabi
Nizamabad,2023.0,10.0,269.7,Rabi
Peddapalli,2023.0,10.0,26.3,Rabi
Rajanna Sircilla,2023.0,10.0,97.39999999999999,Rabi
Rangareddy,2023.0,10.0,48.2,Rabi
Sangareddy,2023.0,10.0,72.1,Rabi
Siddipet,2023.0,10.0,57.7,Rabi
Suryapet,2023.0,10.0,187.9,Rabi
Vikarabad,2023.0,10.0,78.3,Rabi
Wanaparthy,2023.0,10.0,28.6,Rabi
Warangal,2023.0,10.0,142.1,Rabi
Yadadri Bhuvanagiri,2023.0,10.0,113.4,Rabi
Adilabad,2023.0,9.0,5038.6,Kharif
Bhadradri Kothagudem,2023.0,9.0,3905.1,Kharif
Hanumakonda,2023.0,9.0,2722.2,Kharif
Hyderabad,2023.0,9.0,4889.3,Kharif
Jagtial,2023.0,9.0,5334.5,Kharif
Jangaon,2023.0,9.0,1734.3999999999999,Kharif
Jayashankar,2023.0,9.0,3428.7,Kharif
Jogulamba Gadwal,2023.0,9.0,854.7,Kharif
Kamareddy,2023.0,9.0,6557.3,Kharif
Karimnagar,2023.0,9.0,3032.8,Kharif
Khammam,2023.0,9.0,3061.0,Kharif
Kumuram Bheem,2023.0,9.0,4794.0,Kharif
Mahabubabad,2023.0,9.0,2577.8,Kharif
Mahabubnagar,2023.0,9.0,3269.4,Kharif
Mancherial,2023.0,9.0,5181.3,Kharif
Medak,2023.0,9.0,6157.4,Kharif
Medchal-Malkajgiri,2023.0,9.0,3629.0,Kharif
Mulugu,2023.0,9.0,2732.6,Kharif
Nagarkurnool,2023.0,9.0,3038.1,Kharif
Nalgonda,2023.0,9.0,5328.1,Kharif
Narayanpet,2023.0,9.0,1878.2,Kharif
Nirmal,2023.0,9.0,5430.5,Kharif
Nizamabad,2023.0,9.0,9885.7,Kharif
Peddapalli,2023.0,9.0,3528.9,Kharif
Rajanna Sircilla,2023.0,9.0,3794.0,Kharif
Rangareddy,2023.0,9.0,5604.0,Kharif
Sangareddy,2023.0,9.0,7886.9,Kharif
Siddipet,2023.0,9.0,5968.0,Kharif
Suryapet,2023.0,9.0,3567.3,Kharif
Vikarabad,2023.0,9.0,5012.3,Kharif
Wanaparthy,2023.0,9.0,2115.2,Kharif
Warangal,2023.0,9.0,2322.0,Kharif
Yadadri Bhuvanagiri,2023.0,9.0,2266.2,Kharif
